Total,CPU,4.99942,ms,CUDA,5.16506,ms
Post-Process,CPU,0.01174,ms,CUDA,0.00102,ms
Network,CPU,4.94062,ms,CUDA,5.15584,ms
Pre-Process,CPU,0.04706,ms,CUDA,0.00819,ms
Total,CPU,3.50476,ms,CUDA,3.2967,ms
Post-Process,CPU,0.01245,ms,CUDA,0.01229,ms
Network,CPU,3.44365,ms,CUDA,3.27594,ms
Pre-Process,CPU,0.04866,ms,CUDA,0.00848,ms
Total,CPU,4.71736,ms,CUDA,4.83437,ms
Post-Process,CPU,0.01216,ms,CUDA,0.00102,ms
Network,CPU,4.65532,ms,CUDA,4.82509,ms
Pre-Process,CPU,0.04988,ms,CUDA,0.00826,ms
Total,CPU,3.50681,ms,CUDA,3.31677,ms
Post-Process,CPU,0.01107,ms,CUDA,0.01107,ms
Network,CPU,3.44845,ms,CUDA,3.2975,ms
Pre-Process,CPU,0.04729,ms,CUDA,0.00819,ms
Total,CPU,4.32241,ms,CUDA,0.00835,ms
Post-Process,CPU,0.01091,ms,CUDA,0,ms
Network,CPU,4.26067,ms,CUDA,0,ms
Pre-Process,CPU,0.05084,ms,CUDA,0.00835,ms
Total,CPU,3.52088,ms,CUDA,3.31139,ms
Post-Process,CPU,0.01315,ms,CUDA,0.0135,ms
Network,CPU,3.4631,ms,CUDA,3.29011,ms
Pre-Process,CPU,0.04463,ms,CUDA,0.00778,ms
Total,CPU,5.15072,ms,CUDA,4.9657,ms
Post-Process,CPU,0.01341,ms,CUDA,0.01261,ms
Network,CPU,5.0645,ms,CUDA,4.9448,ms
Pre-Process,CPU,0.07282,ms,CUDA,0.00829,ms
Total,CPU,3.44963,ms,CUDA,3.26179,ms
Post-Process,CPU,0.01216,ms,CUDA,0.01229,ms
Network,CPU,3.36078,ms,CUDA,3.24131,ms
Pre-Process,CPU,0.07669,ms,CUDA,0.00819,ms
Total,CPU,4.30933,ms,CUDA,0.00746,ms
Post-Process,CPU,0.01133,ms,CUDA,0,ms
Network,CPU,4.24736,ms,CUDA,0,ms
Pre-Process,CPU,0.05065,ms,CUDA,0.00746,ms
Total,CPU,3.75371,ms,CUDA,3.55917,ms
Post-Process,CPU,0.01238,ms,CUDA,0.01264,ms
Network,CPU,3.66784,ms,CUDA,3.53904,ms
Pre-Process,CPU,0.07349,ms,CUDA,0.00749,ms
Total,CPU,4.84399,ms,CUDA,5.00381,ms
Post-Process,CPU,0.01174,ms,CUDA,0,ms
Network,CPU,4.76109,ms,CUDA,4.9961,ms
Pre-Process,CPU,0.07116,ms,CUDA,0.00771,ms
Total,CPU,3.47363,ms,CUDA,3.28864,ms
Post-Process,CPU,0.01177,ms,CUDA,0.0119,ms
Network,CPU,3.3532,ms,CUDA,3.26813,ms
Pre-Process,CPU,0.10865,ms,CUDA,0.00861,ms
Total,CPU,4.97651,ms,CUDA,5.05754,ms
Post-Process,CPU,0.01053,ms,CUDA,0.00102,ms
Network,CPU,4.91979,ms,CUDA,5.04832,ms
Pre-Process,CPU,0.0462,ms,CUDA,0.00819,ms
Total,CPU,3.47529,ms,CUDA,3.27622,ms
Post-Process,CPU,0.01337,ms,CUDA,0.01293,ms
Network,CPU,3.41898,ms,CUDA,3.25488,ms
Pre-Process,CPU,0.04294,ms,CUDA,0.00842,ms
Total,CPU,5.22252,ms,CUDA,4.9647,ms
Post-Process,CPU,0.01155,ms,CUDA,0.01171,ms
Network,CPU,5.15732,ms,CUDA,4.94445,ms
Pre-Process,CPU,0.05365,ms,CUDA,0.00854,ms
Total,CPU,3.46461,ms,CUDA,3.27677,ms
Post-Process,CPU,0.01187,ms,CUDA,0.0121,ms
Network,CPU,3.40478,ms,CUDA,3.25648,ms
Pre-Process,CPU,0.04796,ms,CUDA,0.00819,ms
Total,CPU,5.34397,ms,CUDA,5.24784,ms
Post-Process,CPU,0.02102,ms,CUDA,0.02115,ms
Network,CPU,5.24533,ms,CUDA,5.2183,ms
Pre-Process,CPU,0.07762,ms,CUDA,0.00838,ms
Total,CPU,3.46374,ms,CUDA,3.27619,ms
Post-Process,CPU,0.01299,ms,CUDA,0.01325,ms
Network,CPU,3.40366,ms,CUDA,3.25427,ms
Pre-Process,CPU,0.0471,ms,CUDA,0.00867,ms
Total,CPU,3.48118,ms,CUDA,3.2672,ms
Post-Process,CPU,0.01062,ms,CUDA,0.01091,ms
Network,CPU,3.39787,ms,CUDA,3.24755,ms
Pre-Process,CPU,0.07269,ms,CUDA,0.00874,ms
Total,CPU,4.5067,ms,CUDA,4.31651,ms
Post-Process,CPU,0.01213,ms,CUDA,0.01226,ms
Network,CPU,4.447,ms,CUDA,4.29632,ms
Pre-Process,CPU,0.04758,ms,CUDA,0.00794,ms
Total,CPU,3.4872,ms,CUDA,3.2801,ms
Post-Process,CPU,0.01177,ms,CUDA,0.012,ms
Network,CPU,3.3429,ms,CUDA,3.2599,ms
Pre-Process,CPU,0.13252,ms,CUDA,0.00819,ms
Total,CPU,3.90994,ms,CUDA,3.28285,ms
Post-Process,CPU,0.0135,ms,CUDA,0.01293,ms
Network,CPU,3.84873,ms,CUDA,3.26144,ms
Pre-Process,CPU,0.0477,ms,CUDA,0.00848,ms
Total,CPU,3.4663,ms,CUDA,3.28509,ms
Post-Process,CPU,0.01097,ms,CUDA,0.01088,ms
Network,CPU,3.40881,ms,CUDA,3.26602,ms
Pre-Process,CPU,0.04652,ms,CUDA,0.00819,ms
Total,CPU,5.82652,ms,CUDA,5.72806,ms
Post-Process,CPU,0.01216,ms,CUDA,0.01181,ms
Network,CPU,5.76659,ms,CUDA,5.70797,ms
Pre-Process,CPU,0.04777,ms,CUDA,0.00829,ms
Total,CPU,3.48994,ms,CUDA,3.28349,ms
Post-Process,CPU,0.01366,ms,CUDA,0.01318,ms
Network,CPU,3.42996,ms,CUDA,3.26246,ms
Pre-Process,CPU,0.04633,ms,CUDA,0.00784,ms
Total,CPU,5.19795,ms,CUDA,5.12499,ms
Post-Process,CPU,0.01097,ms,CUDA,0.01155,ms
Network,CPU,5.13854,ms,CUDA,5.10566,ms
Pre-Process,CPU,0.04844,ms,CUDA,0.00778,ms
Total,CPU,3.4999,ms,CUDA,3.29578,ms
Post-Process,CPU,0.03359,ms,CUDA,0.0336,ms
Network,CPU,3.41697,ms,CUDA,3.25462,ms
Pre-Process,CPU,0.04934,ms,CUDA,0.00755,ms
Total,CPU,5.00029,ms,CUDA,5.21626,ms
Post-Process,CPU,0.01053,ms,CUDA,0.00102,ms
Network,CPU,4.94106,ms,CUDA,5.20704,ms
Pre-Process,CPU,0.0487,ms,CUDA,0.00819,ms
