Post-Process,CPU,0.017313,ms,CUDA,0.017248,ms
Network,CPU,2.921370,ms,CUDA,2.763136,ms
Pre-Process,CPU,0.045667,ms,CUDA,0.007968,ms
Total,CPU,3.635689,ms,CUDA,3.729120,ms
Post-Process,CPU,0.038371,ms,CUDA,0.000000,ms
Network,CPU,3.551523,ms,CUDA,3.721216,ms
Pre-Process,CPU,0.045795,ms,CUDA,0.007904,ms
Total,CPU,2.942203,ms,CUDA,2.750656,ms
Post-Process,CPU,0.039106,ms,CUDA,0.039072,ms
Network,CPU,2.857814,ms,CUDA,2.702976,ms
Pre-Process,CPU,0.045283,ms,CUDA,0.008608,ms
Total,CPU,3.179659,ms,CUDA,2.971200,ms
Post-Process,CPU,0.016801,ms,CUDA,0.016960,ms
Network,CPU,3.108871,ms,CUDA,2.946048,ms
Pre-Process,CPU,0.053987,ms,CUDA,0.008192,ms
Total,CPU,2.911962,ms,CUDA,2.743040,ms
Post-Process,CPU,0.017121,ms,CUDA,0.017024,ms
Network,CPU,2.848662,ms,CUDA,2.718656,ms
Pre-Process,CPU,0.046179,ms,CUDA,0.007360,ms
Total,CPU,3.670026,ms,CUDA,3.481664,ms
Post-Process,CPU,0.020193,ms,CUDA,0.019680,ms
Network,CPU,3.601574,ms,CUDA,3.454304,ms
Pre-Process,CPU,0.048259,ms,CUDA,0.007680,ms
Total,CPU,3.007168,ms,CUDA,2.798816,ms
Post-Process,CPU,0.018049,ms,CUDA,0.018208,ms
Network,CPU,2.943132,ms,CUDA,2.772256,ms
Pre-Process,CPU,0.045987,ms,CUDA,0.008352,ms
Total,CPU,3.500097,ms,CUDA,2.525216,ms
Post-Process,CPU,0.019810,ms,CUDA,0.020096,ms
Network,CPU,3.431387,ms,CUDA,2.496928,ms
Pre-Process,CPU,0.048900,ms,CUDA,0.008192,ms
Total,CPU,2.877240,ms,CUDA,2.689728,ms
Post-Process,CPU,0.017505,ms,CUDA,0.017568,ms
Network,CPU,2.816116,ms,CUDA,2.663968,ms
Pre-Process,CPU,0.043619,ms,CUDA,0.008192,ms
Total,CPU,2.979007,ms,CUDA,2.793024,ms
Post-Process,CPU,0.017313,ms,CUDA,0.017408,ms
Network,CPU,2.912474,ms,CUDA,2.767232,ms
Pre-Process,CPU,0.049220,ms,CUDA,0.008384,ms
Total,CPU,3.775376,ms,CUDA,3.919872,ms
Post-Process,CPU,0.017633,ms,CUDA,0.001024,ms
Network,CPU,3.708620,ms,CUDA,3.910656,ms
Pre-Process,CPU,0.049123,ms,CUDA,0.008192,ms
Total,CPU,2.996863,ms,CUDA,2.787296,ms
Post-Process,CPU,0.017409,ms,CUDA,0.017472,ms
Network,CPU,2.932411,ms,CUDA,2.762144,ms
Pre-Process,CPU,0.047043,ms,CUDA,0.007680,ms
Total,CPU,3.962365,ms,CUDA,0.009632,ms
Post-Process,CPU,0.017793,ms,CUDA,0.001024,ms
Network,CPU,3.895673,ms,CUDA,0.000000,ms
Pre-Process,CPU,0.048899,ms,CUDA,0.008608,ms
Total,CPU,3.012895,ms,CUDA,2.813664,ms
Post-Process,CPU,0.017729,ms,CUDA,0.017824,ms
Network,CPU,2.946075,ms,CUDA,2.787968,ms
Pre-Process,CPU,0.049091,ms,CUDA,0.007872,ms
Total,CPU,2.914554,ms,CUDA,2.717440,ms
Post-Process,CPU,0.016737,ms,CUDA,0.016928,ms
Network,CPU,2.848214,ms,CUDA,2.693120,ms
Pre-Process,CPU,0.049603,ms,CUDA,0.007392,ms
Total,CPU,3.078628,ms,CUDA,2.870816,ms
Post-Process,CPU,0.039011,ms,CUDA,0.038912,ms
Network,CPU,2.965277,ms,CUDA,2.824192,ms
Pre-Process,CPU,0.074340,ms,CUDA,0.007712,ms
Total,CPU,3.634567,ms,CUDA,0.008256,ms
Post-Process,CPU,0.016737,ms,CUDA,0.000000,ms
Network,CPU,3.575684,ms,CUDA,0.000000,ms
Pre-Process,CPU,0.042146,ms,CUDA,0.008256,ms
Total,CPU,2.877912,ms,CUDA,2.667680,ms
Post-Process,CPU,0.017537,ms,CUDA,0.017696,ms
Network,CPU,2.813780,ms,CUDA,2.642592,ms
Pre-Process,CPU,0.046595,ms,CUDA,0.007392,ms
Total,CPU,3.965277,ms,CUDA,3.848544,ms
Post-Process,CPU,0.017441,ms,CUDA,0.017856,ms
Network,CPU,3.901593,ms,CUDA,3.821952,ms
Pre-Process,CPU,0.046243,ms,CUDA,0.008736,ms
Total,CPU,3.124935,ms,CUDA,2.929760,ms
Post-Process,CPU,0.018209,ms,CUDA,0.018336,ms
Network,CPU,3.058595,ms,CUDA,2.904064,ms
Pre-Process,CPU,0.048131,ms,CUDA,0.007360,ms
Total,CPU,4.346263,ms,CUDA,4.251904,ms
Post-Process,CPU,0.018242,ms,CUDA,0.018400,ms
Network,CPU,4.278289,ms,CUDA,4.225152,ms
Pre-Process,CPU,0.049732,ms,CUDA,0.008352,ms
Total,CPU,4.217644,ms,CUDA,4.120288,ms
Post-Process,CPU,0.017441,ms,CUDA,0.017728,ms
Network,CPU,4.118566,ms,CUDA,4.094720,ms
Pre-Process,CPU,0.081637,ms,CUDA,0.007840,ms
Total,CPU,2.847412,ms,CUDA,2.641056,ms
Post-Process,CPU,0.017313,ms,CUDA,0.017504,ms
Network,CPU,2.783377,ms,CUDA,2.615360,ms
Pre-Process,CPU,0.046722,ms,CUDA,0.008192,ms
Total,CPU,3.415801,ms,CUDA,0.008320,ms
Post-Process,CPU,0.017025,ms,CUDA,0.000000,ms
Network,CPU,3.343829,ms,CUDA,0.000000,ms
Pre-Process,CPU,0.054947,ms,CUDA,0.008320,ms
Total,CPU,2.945276,ms,CUDA,2.740576,ms
Post-Process,CPU,0.017281,ms,CUDA,0.017504,ms
Network,CPU,2.878136,ms,CUDA,2.714880,ms
Pre-Process,CPU,0.049859,ms,CUDA,0.008192,ms
Total,CPU,3.751247,ms,CUDA,3.554560,ms
Post-Process,CPU,0.020033,ms,CUDA,0.019680,ms
Network,CPU,3.682795,ms,CUDA,3.527072,ms
Pre-Process,CPU,0.048419,ms,CUDA,0.007808,ms
Total,CPU,2.897976,ms,CUDA,2.692864,ms
Post-Process,CPU,0.017697,ms,CUDA,0.017696,ms
Network,CPU,2.831700,ms,CUDA,2.666592,ms
Pre-Process,CPU,0.048579,ms,CUDA,0.008576,ms
Total,CPU,3.728270,ms,CUDA,0.008512,ms
Post-Process,CPU,0.017570,ms,CUDA,0.001024,ms
Network,CPU,3.656201,ms,CUDA,0.000000,ms
Pre-Process,CPU,0.054499,ms,CUDA,0.007488,ms
Total,CPU,2.970622,ms,CUDA,2.761760,ms
Post-Process,CPU,0.017441,ms,CUDA,0.017696,ms
Network,CPU,2.905433,ms,CUDA,2.736128,ms
Pre-Process,CPU,0.047748,ms,CUDA,0.007936,ms
Total,CPU,2.867735,ms,CUDA,2.763264,ms
Post-Process,CPU,0.017569,ms,CUDA,0.017856,ms
Network,CPU,2.800659,ms,CUDA,2.737824,ms
Pre-Process,CPU,0.049507,ms,CUDA,0.007584,ms
Total,CPU,3.045091,ms,CUDA,2.864768,ms
Post-Process,CPU,0.017729,ms,CUDA,0.045568,ms
Network,CPU,2.953085,ms,CUDA,2.811520,ms
Pre-Process,CPU,0.074277,ms,CUDA,0.007680,ms
Total,CPU,3.592517,ms,CUDA,2.834304,ms
Post-Process,CPU,0.018465,ms,CUDA,0.018816,ms
Network,CPU,3.520448,ms,CUDA,2.807296,ms
Pre-Process,CPU,0.053604,ms,CUDA,0.008192,ms
Total,CPU,2.967005,ms,CUDA,2.757440,ms
Post-Process,CPU,0.017537,ms,CUDA,0.017664,ms
Network,CPU,2.899769,ms,CUDA,2.731584,ms
Pre-Process,CPU,0.049699,ms,CUDA,0.008192,ms
Total,CPU,3.084261,ms,CUDA,2.896160,ms
Post-Process,CPU,0.017986,ms,CUDA,0.017888,ms
Network,CPU,2.983486,ms,CUDA,2.870368,ms
Pre-Process,CPU,0.082789,ms,CUDA,0.007904,ms
Total,CPU,2.977310,ms,CUDA,2.783520,ms
Post-Process,CPU,0.038083,ms,CUDA,0.038080,ms
Network,CPU,2.883736,ms,CUDA,2.737632,ms
Pre-Process,CPU,0.055491,ms,CUDA,0.007808,ms
Total,CPU,3.064163,ms,CUDA,2.880384,ms
Post-Process,CPU,0.018145,ms,CUDA,0.018016,ms
Network,CPU,2.994719,ms,CUDA,2.854112,ms
Pre-Process,CPU,0.051299,ms,CUDA,0.008256,ms
Total,CPU,3.050818,ms,CUDA,2.864640,ms
Post-Process,CPU,0.032802,ms,CUDA,0.033056,ms
Network,CPU,2.965213,ms,CUDA,2.823392,ms
