Pre-Process,CPU,0.048803,ms,CUDA,0.008256,ms
Total,CPU,5.046676,ms,CUDA,0.008384,ms
Post-Process,CPU,0.017185,ms,CUDA,0.001024,ms
Network,CPU,4.966287,ms,CUDA,0.000000,ms
Pre-Process,CPU,0.063204,ms,CUDA,0.007360,ms
Total,CPU,3.414064,ms,CUDA,3.307328,ms
Post-Process,CPU,0.017921,ms,CUDA,0.017760,ms
Network,CPU,3.317834,ms,CUDA,3.281952,ms
Pre-Process,CPU,0.078309,ms,CUDA,0.007616,ms
Total,CPU,3.448883,ms,CUDA,3.257600,ms
Post-Process,CPU,0.017729,ms,CUDA,0.017920,ms
Network,CPU,3.388207,ms,CUDA,3.231328,ms
Pre-Process,CPU,0.042947,ms,CUDA,0.008352,ms
Total,CPU,3.506582,ms,CUDA,3.310976,ms
Post-Process,CPU,0.019745,ms,CUDA,0.019456,ms
Network,CPU,3.437650,ms,CUDA,3.283264,ms
Pre-Process,CPU,0.049187,ms,CUDA,0.008256,ms
Total,CPU,5.314021,ms,CUDA,4.769855,ms
Post-Process,CPU,0.018593,ms,CUDA,0.001024,ms
Network,CPU,5.239296,ms,CUDA,4.760576,ms
Pre-Process,CPU,0.056132,ms,CUDA,0.008256,ms
Total,CPU,3.704835,ms,CUDA,3.598624,ms
Post-Process,CPU,0.018209,ms,CUDA,0.018048,ms
Network,CPU,3.573787,ms,CUDA,3.572864,ms
Pre-Process,CPU,0.112839,ms,CUDA,0.007712,ms
Total,CPU,3.632702,ms,CUDA,3.472960,ms
Post-Process,CPU,0.018145,ms,CUDA,0.018368,ms
Network,CPU,3.545657,ms,CUDA,3.446784,ms
Pre-Process,CPU,0.068900,ms,CUDA,0.007808,ms
Total,CPU,3.629470,ms,CUDA,3.302752,ms
Post-Process,CPU,0.019073,ms,CUDA,0.019168,ms
Network,CPU,3.552793,ms,CUDA,3.275040,ms
Pre-Process,CPU,0.057604,ms,CUDA,0.008544,ms
Total,CPU,4.844423,ms,CUDA,4.948992,ms
Post-Process,CPU,0.017313,ms,CUDA,0.001024,ms
Network,CPU,4.776579,ms,CUDA,4.939776,ms
Pre-Process,CPU,0.050531,ms,CUDA,0.008192,ms
Total,CPU,3.503477,ms,CUDA,3.305056,ms
Post-Process,CPU,0.018209,ms,CUDA,0.018368,ms
Network,CPU,3.433809,ms,CUDA,3.278848,ms
Pre-Process,CPU,0.051459,ms,CUDA,0.007840,ms
Total,CPU,3.414224,ms,CUDA,3.308096,ms
Post-Process,CPU,0.017505,ms,CUDA,0.017792,ms
Network,CPU,3.307946,ms,CUDA,3.281920,ms
Pre-Process,CPU,0.088773,ms,CUDA,0.008384,ms
Total,CPU,5.089751,ms,CUDA,4.797056,ms
Post-Process,CPU,0.021569,ms,CUDA,0.021760,ms
Network,CPU,5.017171,ms,CUDA,4.766720,ms
Pre-Process,CPU,0.051011,ms,CUDA,0.008576,ms
Total,CPU,3.443602,ms,CUDA,3.247040,ms
Post-Process,CPU,0.017761,ms,CUDA,0.017984,ms
Network,CPU,3.378286,ms,CUDA,3.221120,ms
Pre-Process,CPU,0.047555,ms,CUDA,0.007936,ms
Total,CPU,3.482195,ms,CUDA,3.335680,ms
Post-Process,CPU,0.018817,ms,CUDA,0.019136,ms
Network,CPU,3.407183,ms,CUDA,3.308288,ms
Pre-Process,CPU,0.056195,ms,CUDA,0.008256,ms
Total,CPU,3.457267,ms,CUDA,3.265952,ms
Post-Process,CPU,0.017569,ms,CUDA,0.017632,ms
Network,CPU,3.393839,ms,CUDA,3.240000,ms
Pre-Process,CPU,0.045859,ms,CUDA,0.008320,ms
Total,CPU,3.387918,ms,CUDA,3.281984,ms
Post-Process,CPU,0.021377,ms,CUDA,0.021760,ms
Network,CPU,3.320586,ms,CUDA,3.251680,ms
Pre-Process,CPU,0.045955,ms,CUDA,0.008544,ms
Total,CPU,5.053876,ms,CUDA,0.007712,ms
Post-Process,CPU,0.018209,ms,CUDA,0.000000,ms
Network,CPU,4.974031,ms,CUDA,0.000000,ms
Pre-Process,CPU,0.061636,ms,CUDA,0.007712,ms
Total,CPU,3.796039,ms,CUDA,3.287456,ms
Post-Process,CPU,0.020801,ms,CUDA,0.020480,ms
Network,CPU,3.725891,ms,CUDA,3.258752,ms
Pre-Process,CPU,0.049347,ms,CUDA,0.008224,ms
Total,CPU,3.464628,ms,CUDA,3.292672,ms
Post-Process,CPU,0.019426,ms,CUDA,0.045984,ms
Network,CPU,3.365773,ms,CUDA,3.237888,ms
Pre-Process,CPU,0.079429,ms,CUDA,0.008800,ms
Total,CPU,4.401708,ms,CUDA,4.307360,ms
Post-Process,CPU,0.023905,ms,CUDA,0.024096,ms
Network,CPU,4.326568,ms,CUDA,4.275616,ms
Pre-Process,CPU,0.051235,ms,CUDA,0.007648,ms
Total,CPU,3.491477,ms,CUDA,3.279072,ms
Post-Process,CPU,0.018561,ms,CUDA,0.018432,ms
Network,CPU,3.426033,ms,CUDA,3.252448,ms
Pre-Process,CPU,0.046883,ms,CUDA,0.008192,ms
Total,CPU,3.464275,ms,CUDA,3.273024,ms
Post-Process,CPU,0.019489,ms,CUDA,0.019456,ms
Network,CPU,3.393903,ms,CUDA,3.245312,ms
Pre-Process,CPU,0.050883,ms,CUDA,0.008256,ms
Total,CPU,3.459923,ms,CUDA,3.279328,ms
Post-Process,CPU,0.018113,ms,CUDA,0.018432,ms
Network,CPU,3.389199,ms,CUDA,3.253376,ms
Pre-Process,CPU,0.052611,ms,CUDA,0.007520,ms
Total,CPU,4.031798,ms,CUDA,3.935296,ms
Post-Process,CPU,0.018561,ms,CUDA,0.019456,ms
Network,CPU,3.963250,ms,CUDA,3.907648,ms
Pre-Process,CPU,0.049987,ms,CUDA,0.008192,ms
Total,CPU,3.836041,ms,CUDA,0.008192,ms
Post-Process,CPU,0.042050,ms,CUDA,0.000000,ms
